company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_pct,roa_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,fcf_conversion_pct,cfo_quality_score,capital_allocation_pattern,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
ASIANPAINT,2016-03,12.63,19.09,27.63,35.32,17.08,0.05,False,59.96,,False,-2389.0,1.35,1377.0,6.07,50.53,High Quality,Shareholder Returns,1803.0,67.97,2.27,3.06,15.72,,,,358.58
ASIANPAINT,2016-03,12.63,19.09,27.63,35.32,17.08,0.05,False,59.96,,False,-2389.0,1.35,1377.0,6.07,50.53,High Quality,Shareholder Returns,1803.0,67.97,2.27,3.06,15.72,,,,358.58
ASIANPAINT,2017-03,13.38,19.88,26.51,30.66,16.25,0.07,False,90.05,,False,-2092.0,1.21,846.0,4.52,28.26,Moderate,Reinvestor,2016.0,79.21,2.53,4.51,10.14,,,,225.53
ASIANPAINT,2017-03,13.38,19.88,26.51,30.66,16.25,0.07,False,90.05,,False,-2092.0,1.21,846.0,4.52,28.26,Moderate,Reinvestor,2016.0,79.21,2.53,4.51,10.14,,,,225.53
ASIANPAINT,2018-03,12.47,19.04,24.95,30.46,15.24,0.06,False,86.34,,False,-1608.0,1.22,557.0,9.25,17.38,High Quality,Shareholder Returns,2098.0,87.6,1.95,3.87,12.56,,,,152.41
ASIANPAINT,2018-03,12.47,19.04,24.95,30.46,15.24,0.06,False,86.34,,False,-1608.0,1.22,557.0,9.25,17.38,Moderate,Reinvestor,2098.0,87.6,1.95,3.87,12.56,,,,152.41
ASIANPAINT,2019-03,11.48,19.57,23.31,24.22,13.59,0.14,False,36.72,,False,-1249.0,1.18,1552.0,4.77,41.22,Moderate,Reinvestor,2208.0,98.66,2.13,8.12,12.84,,,,400.1
ASIANPAINT,2019-03,11.48,19.57,23.31,24.22,13.59,0.14,False,36.72,,False,-1249.0,1.18,1552.0,4.77,41.22,High Quality,Shareholder Returns,2208.0,98.66,2.13,8.12,12.84,,,,400.1
ASIANPAINT,2020-03,13.73,20.57,27.38,27.86,17.19,0.11,False,44.24,,False,-901.0,1.25,2520.0,2.56,60.62,High Quality,Shareholder Returns,2774.0,105.52,1.55,6.93,15.03,,,,644.58
ASIANPAINT,2020-03,13.73,20.57,27.38,27.86,17.19,0.11,False,44.24,,False,-901.0,1.25,2520.0,2.56,60.62,High Quality,Shareholder Returns,2774.0,105.52,1.55,6.93,15.03,,,,644.58
ASIANPAINT,2021-03,14.77,22.36,25.04,27.68,15.76,0.09,False,56.39,,False,-3644.0,1.07,3142.0,2.49,64.7,High Quality,Shareholder Returns,3207.0,133.4,1.71,5.37,16.96,,,,799.39
ASIANPAINT,2021-03,14.77,22.36,25.04,27.68,15.76,0.09,False,56.39,,False,-3644.0,1.07,3142.0,2.49,64.7,High Quality,Shareholder Returns,3207.0,133.4,1.71,5.37,16.96,,,,799.39
ASIANPAINT,2022-03,10.6,16.51,22.34,21.99,13.44,0.11,False,53.68,,False,-1661.0,1.27,669.0,1.09,13.93,Moderate,Reinvestor,3085.0,143.88,1.98,6.91,3.39,,,,178.84
ASIANPAINT,2022-03,10.6,16.51,22.34,21.99,13.44,0.11,False,53.68,,False,-1661.0,1.27,669.0,1.09,13.93,Moderate,Reinvestor,3085.0,143.88,1.98,6.91,3.39,,,,178.84
ASIANPAINT,2023-03,12.16,18.15,26.23,25.68,16.27,0.12,False,46.47,,False,-2329.0,1.34,2911.0,3.72,46.5,Moderate,Reinvestor,4195.0,166.58,1.43,7.5,12.16,,,,741.41
ASIANPAINT,2023-03,12.16,18.15,26.23,25.68,16.27,0.12,False,46.47,,False,-2329.0,1.34,2911.0,3.72,46.5,Moderate,Reinvestor,4195.0,166.58,1.43,7.5,12.16,,,,741.41
ASIANPAINT,2024-03,15.66,21.37,29.68,26.1,18.59,0.13,False,41.0,,False,-2114.0,1.19,3556.0,7.18,46.88,Moderate,Reinvestor,5558.0,195.08,1.04,8.27,17.2,,,,904.98
ASIANPAINT,2024-03,15.66,21.37,29.68,26.1,18.59,0.13,False,41.0,,False,-2114.0,1.19,3556.0,7.18,46.88,Moderate,Reinvestor,5558.0,195.08,1.04,8.27,17.2,27.57,36.8,36.56,904.98
ATGL,2018-03,11.79,26.64,15.94,-90.9,5.78,1.32,False,3.57,,False,1165.0,0.49,,,,,Pre-Revenue,162.0,3.95,0.0,47.98,,,,,
ATGL,2019-03,13.32,26.47,20.78,5.22,11.18,0.36,False,5.71,,False,218.0,0.84,,,,,Pre-Revenue,229.0,10.02,5.24,19.24,,,,,
ATGL,2020-03,23.25,31.73,29.64,10.97,17.61,0.29,False,15.59,,False,146.0,0.76,,,,,Pre-Revenue,436.0,13.37,1.38,17.29,,,,,
ATGL,2021-03,27.3,41.51,23.94,8.76,14.45,0.27,False,18.35,,False,112.0,0.53,,,,,Pre-Revenue,463.0,17.58,1.3,16.51,,,,,
ATGL,2022-03,16.75,25.44,21.07,-10.48,11.53,0.43,False,15.45,,False,401.0,0.69,,,,,Pre-Revenue,509.0,21.96,0.98,23.44,,,,,
ATGL,2023-03,12.47,19.87,18.57,-18.07,9.67,0.48,False,11.85,,False,740.0,0.78,,,,,Pre-Revenue,546.0,26.74,0.92,25.19,,,,,
ATGL,2024-03,14.93,24.67,18.66,-12.12,10.13,0.43,False,10.5,,False,851.0,0.68,,,,,Pre-Revenue,668.0,32.55,0.6,23.62,,26.64,32.76,0.0,
AXISBANK,2013-03,19.05,30.58,15.62,-859.27,1.52,8.93,False,1.27,,True,182876.0,0.08,-8366.0,40.24,-100.64,Accrual Risk,Mixed,2589.5,141.7,0.31,86.99,9.47,,,,-2082.45
AXISBANK,2014-03,20.29,31.47,16.19,-834.97,1.61,8.68,False,1.3,,True,220187.0,0.08,298.0,46.23,3.09,High Quality,Mixed,3109.0,163.39,0.24,86.26,47.2,,,,84.02
AXISBANK,2015-03,20.74,31.36,16.37,-872.03,1.57,9.05,False,1.33,,True,288111.0,0.08,-23134.0,22.47,-207.91,Accrual Risk,Growth Funded by Debt,3679.0,189.66,0.2,87.03,-42.74,,,,-5773.83
AXISBANK,2016-03,20.06,32.61,15.36,-849.55,1.51,8.82,False,1.43,,True,340751.0,0.08,-25284.0,22.47,-189.15,Accrual Risk,Distress Signal,4112.0,224.57,0.17,86.41,-84.16,,,,-6311.77
AXISBANK,2017-03,8.26,53.45,6.53,-885.28,0.6,9.36,False,2.04,,False,398419.0,0.07,19751.0,27.97,82.96,High Quality,Shareholder Returns,1839.5,235.41,0.9,86.26,72.31,,,,4941.6
AXISBANK,2018-03,0.6,63.12,0.43,-899.31,0.04,9.52,False,2.63,,False,458388.0,0.07,-48397.0,21.86,-167.49,Accrual Risk,Growth Funded by Debt,138.0,250.32,0.0,86.89,-83.86,,,,-12098.98
AXISBANK,2019-03,8.51,49.39,6.9,-999.59,0.57,10.5,False,2.07,,False,537940.0,0.07,18451.0,33.96,67.95,Accrual Risk,Mixed,2338.5,263.82,0.13,87.46,67.52,,,,4616.74
AXISBANK,2020-03,2.6,55.98,1.88,-875.04,0.18,9.23,False,2.26,,False,642055.0,0.07,20931.0,15.14,59.69,Accrual Risk,Mixed,813.5,306.17,0.0,85.93,48.56,,,,5233.91
AXISBANK,2021-03,10.4,50.12,6.36,-783.23,0.66,8.21,False,2.59,,False,625215.0,0.06,-41655.0,85.7,-131.2,Accrual Risk,Mixed,3294.0,337.99,0.0,84.97,19.94,,,,-10409.4
AXISBANK,2022-03,19.33,44.47,11.01,-830.88,1.09,8.63,False,1.97,,False,746335.0,0.06,1025.0,40.24,3.42,Accrual Risk,Mixed,6512.5,385.21,0.02,85.38,41.76,,,,264.11
AXISBANK,2023-03,11.25,34.16,7.38,-785.97,0.71,8.88,False,1.8,,False,863943.0,0.06,-10276.0,37.99,-35.33,High Quality,Mixed,4790.0,422.05,0.03,85.69,25.92,,,,-2564.16
AXISBANK,2024-03,22.73,34.69,15.83,-794.0,1.64,8.25,False,1.69,,False,962948.0,0.07,-14556.0,8.23,-38.36,High Quality,Growth Funded by Debt,12430.5,508.99,0.0,85.32,-5.08,32.11,36.85,29.78,-3628.95
BAJAJ-AUTO,2013-03,15.65,18.26,38.85,43.0,24.78,0.01,False,4446.0,,False,-5943.0,1.58,824.0,6.96,22.54,Moderate,Reinvestor,313.3,279.07,1.34,0.92,11.08,,,,225.82
BAJAJ-AUTO,2013-03,15.65,18.26,38.85,43.0,24.78,0.01,False,4446.0,,False,-5943.0,1.58,824.0,6.96,22.54,Moderate,Reinvestor,313.3,279.07,1.34,0.92,11.08,,,,225.82
BAJAJ-AUTO,2014-03,16.79,20.67,33.24,39.66,22.08,0.01,False,4837.0,,False,-8389.0,1.32,1430.0,10.29,34.35,Moderate,Reinvestor,338.0,351.8,1.27,0.39,17.39,,,,375.53
BAJAJ-AUTO,2014-03,16.79,20.67,33.24,39.66,22.08,0.01,False,4837.0,,False,-8389.0,1.32,1430.0,10.29,34.35,Moderate,Reinvestor,338.0,351.8,1.27,0.39,17.39,,,,375.53
BAJAJ-AUTO,2015-03,14.01,19.12,27.27,35.35,18.95,0.01,False,726.0,,False,-8873.0,1.35,1734.0,1.76,42.01,Moderate,Reinvestor,302.6,383.91,1.59,0.7,9.79,,,,448.56
BAJAJ-AUTO,2015-03,14.01,19.12,27.27,35.35,18.95,0.01,False,726.0,,False,-8873.0,1.35,1734.0,1.76,42.01,Moderate,Reinvestor,302.6,383.91,1.59,0.7,9.79,,,,448.56
BAJAJ-AUTO,2016-03,17.99,21.23,28.97,32.63,23.56,0.01,False,5987.0,,False,-10949.0,1.31,3622.0,0.3,75.57,Moderate,Reinvestor,406.1,485.12,0.96,0.68,16.35,,,,923.13
BAJAJ-AUTO,2016-03,17.99,21.23,28.97,32.63,23.56,0.01,False,5987.0,,False,-10949.0,1.31,3622.0,0.3,75.57,Moderate,Reinvestor,406.1,485.12,0.96,0.68,16.35,,,,923.13
BAJAJ-AUTO,2017-03,18.75,20.36,22.84,23.72,18.85,0.01,False,5897.0,,False,-15357.0,1.01,-343.0,16.59,-7.74,Moderate,Reinvestor,407.9,617.85,0.96,0.55,15.02,,,,-70.64
BAJAJ-AUTO,2017-03,18.75,20.36,22.84,23.72,18.85,0.01,False,5897.0,,False,-15357.0,1.01,-343.0,16.59,-7.74,Moderate,Reinvestor,407.9,617.85,0.96,0.55,15.02,,,,-70.64
BAJAJ-AUTO,2018-03,16.74,19.22,20.66,22.78,16.78,0.01,False,6250.0,,False,-18774.0,1.0,2374.0,7.75,48.99,Moderate,Reinvestor,421.9,706.75,0.97,0.48,17.17,,,,607.04
BAJAJ-AUTO,2018-03,16.74,19.22,20.66,22.78,16.78,0.01,False,6250.0,,False,-18774.0,1.0,2374.0,7.75,48.99,Moderate,Reinvestor,421.9,706.75,0.97,0.48,17.17,,,,607.04
BAJAJ-AUTO,2019-03,16.23,17.12,21.21,21.59,17.09,0.01,False,1806.5,,False,-20478.0,1.05,2214.0,0.9,42.59,Moderate,Reinvestor,492.8,803.91,0.71,0.43,8.19,,,,567.13
BAJAJ-AUTO,2019-03,16.23,17.12,21.21,21.59,17.09,0.01,False,1806.5,,False,-20478.0,1.05,2214.0,0.9,42.59,Moderate,Reinvestor,492.8,803.91,0.71,0.43,8.19,,,,567.13
BAJAJ-AUTO,2020-03,17.42,17.08,24.06,22.75,19.66,0.01,False,2313.67,,False,-19788.0,1.13,5616.0,5.9,109.92,Moderate,Liquidating Assets,521.2,749.55,1.29,0.48,12.87,,,,1419.29
BAJAJ-AUTO,2020-03,17.42,17.08,24.06,22.75,19.66,0.01,False,2313.67,,False,-19788.0,1.13,5616.0,5.9,109.92,Moderate,Liquidating Assets,521.2,749.55,1.29,0.48,12.87,,,,1419.29
BAJAJ-AUTO,2021-03,17.51,17.8,17.81,17.5,14.45,0.0,False,929.71,,False,-24566.0,0.83,251.0,10.34,5.08,Moderate,Reinvestor,485.7,943.7,1.71,0.36,11.25,,,,75.19
BAJAJ-AUTO,2021-03,17.51,17.8,17.81,17.5,14.45,0.0,False,929.71,,False,-24566.0,0.83,251.0,10.34,5.08,Moderate,Reinvestor,485.7,943.7,1.71,0.36,11.25,,,,75.19
BAJAJ-AUTO,2022-03,18.6,15.87,20.65,17.05,17.56,0.0,False,881.11,,False,-26511.0,0.94,4473.0,0.83,85.05,Moderate,Liquidating Assets,616.6,1033.18,1.07,0.35,12.66,,,,1132.45
BAJAJ-AUTO,2022-03,18.6,15.87,20.65,17.05,17.56,0.0,False,881.11,,False,-26511.0,0.94,4473.0,0.83,85.05,Moderate,Liquidating Assets,616.6,1033.18,1.07,0.35,12.66,,,,1132.45
BAJAJ-AUTO,2023-03,16.62,17.73,20.64,21.39,17.25,0.0,False,204.2,,False,-26059.0,1.04,6488.0,3.32,100.36,Moderate,Liquidating Assets,606.0,1037.53,1.07,0.35,14.48,,,,1635.63
BAJAJ-AUTO,2023-03,16.62,17.73,20.64,21.39,17.25,0.0,False,204.2,,False,-26059.0,1.04,6488.0,3.32,100.36,Moderate,Liquidating Assets,606.0,1037.53,1.07,0.35,14.48,,,,1635.63
BAJAJ-AUTO,2024-03,17.18,19.53,26.61,23.37,19.59,0.07,False,174.42,,False,-26175.0,1.14,6486.0,0.16,74.0,Moderate,Reinvestor,770.8,1038.06,0.38,4.86,14.62,,,,1637.35
BAJAJ-AUTO,2024-03,17.18,19.53,26.61,23.37,19.59,0.07,False,174.42,,False,-26175.0,1.14,6486.0,0.16,74.0,Moderate,Reinvestor,770.8,1038.06,0.38,4.86,14.62,17.51,19.73,20.64,1637.35
BAJAJFINSV,2013-03,27.49,48.8,28.38,-115.8,3.39,1.67,False,3.27,,False,-30260.0,0.12,-3969.0,36.66,-100.97,Accrual Risk,Distress Signal,2214.0,97.53,0.09,19.87,-85.93,,,,-977.43
BAJAJFINSV,2014-03,36.38,74.56,23.53,-160.72,2.95,2.09,False,2.88,,False,-25807.0,0.08,-6043.0,62.49,-134.56,Accrual Risk,Distress Signal,2191.0,116.4,0.09,26.23,-162.83,,,,-1495.04
BAJAJFINSV,2015-03,21.25,48.62,21.72,-186.94,2.73,2.37,False,2.47,,False,-25055.0,0.13,-7022.0,32.72,-127.42,Accrual Risk,Distress Signal,2409.0,138.61,0.08,29.82,-94.67,,,,-1744.08
BAJAJFINSV,2016-03,13.51,32.82,20.41,-214.71,2.67,2.65,False,2.34,,False,-17636.0,0.2,-10681.0,4.32,-158.5,Accrual Risk,Growth Funded by Debt,2775.0,169.99,0.04,34.69,-47.7,,,,-2661.1
BAJAJFINSV,2017-03,14.08,35.55,21.36,-243.89,2.68,2.99,False,2.34,,False,-14376.0,0.19,-10771.0,0.62,-123.62,Accrual Risk,Distress Signal,3450.0,201.89,0.03,37.54,-44.57,,,,-2683.22
BAJAJFINSV,2018-03,12.71,32.83,20.39,-265.98,2.59,3.21,False,2.38,,False,-3733.0,0.2,-20502.0,2.81,-190.04,Accrual Risk,Growth Funded by Debt,4176.0,256.04,0.02,40.67,-59.58,,,,-5116.58
BAJAJFINSV,2019-03,12.61,35.29,22.64,-353.49,2.58,4.2,False,2.26,,False,18075.0,0.2,-33979.0,16.2,-225.97,Accrual Risk,Growth Funded by Debt,5374.0,296.75,0.02,47.86,-63.55,,,,-8485.29
BAJAJFINSV,2020-03,11.03,33.59,19.15,-343.06,2.39,4.06,False,1.92,,False,35391.0,0.22,-33317.0,18.3,-182.48,Accrual Risk,Growth Funded by Debt,5994.0,391.27,0.03,50.62,-43.0,,,,-8321.11
BAJAJFINSV,2021-03,12.16,32.42,20.56,-299.55,2.63,3.59,False,2.12,,False,14807.0,0.22,863.0,6.08,4.39,Accrual Risk,Mixed,7367.0,447.88,0.01,45.9,7.5,,,,224.59
BAJAJFINSV,2022-03,12.15,31.36,20.66,-342.38,2.49,4.0,False,2.23,,False,41957.0,0.21,-32225.0,2.11,-150.2,Accrual Risk,Distress Signal,8314.0,503.09,0.01,48.34,-49.22,,,,-8047.43
BAJAJFINSV,2023-03,14.88,36.39,26.31,-387.38,3.01,4.57,False,2.41,,False,76089.0,0.2,-53425.0,16.99,-178.87,Accrual Risk,Growth Funded by Debt,12210.0,291.87,0.02,52.36,-48.1,,,,-13345.2
BAJAJFINSV,2024-03,14.13,37.04,25.85,-405.12,2.9,4.79,False,2.2,,False,120548.0,0.21,-79634.0,9.93,-194.77,Accrual Risk,Growth Funded by Debt,15595.0,379.42,0.01,53.76,-62.21,68.8,47.76,38.52,-19897.78
BAJAJHLDNG,2013-03,550.74,95.55,17.94,3.11,17.23,0.0,False,,,False,-9577.0,0.03,104.0,109.5,32.3,Accrual Risk,Reinvestor,185.6,931.98,0.81,0.0,140.36,,,,172.48
BAJAJHLDNG,2014-03,469.98,94.56,16.57,3.33,15.97,0.0,False,,,False,-11325.0,0.03,353.0,122.7,88.25,Accrual Risk,Reinvestor,198.8,1080.99,0.86,0.0,206.15,,,,213.88
BAJAJHLDNG,2015-03,387.21,92.37,15.15,3.61,14.6,0.0,False,,,False,-13078.0,0.04,332.0,88.55,68.6,Accrual Risk,Reinvestor,202.9,1206.58,0.94,0.0,151.91,,,,187.24
BAJAJHLDNG,2016-03,481.91,91.28,14.81,2.8,14.64,0.0,False,,,False,-13276.0,0.03,2166.0,216.81,504.9,Accrual Risk,Liquidating Assets,226.5,1377.75,0.71,0.0,244.04,,,,669.34
BAJAJHLDNG,2017-03,293.71,74.58,13.88,3.52,13.82,0.0,False,,,False,-17364.0,0.05,-1295.0,44.18,-206.21,Accrual Risk,Pre-Revenue,247.3,1605.23,0.61,0.0,-109.62,,,,-243.4
BAJAJHLDNG,2018-03,632.14,84.52,10.54,1.41,10.51,0.0,False,,,False,-24575.0,0.02,508.0,267.38,143.1,Accrual Risk,Reinvestor,265.5,2270.36,0.64,0.0,388.33,,,,290.3
BAJAJHLDNG,2019-03,707.19,80.51,11.31,1.29,11.29,0.0,False,,,False,-26257.0,0.02,465.0,37.82,134.01,Accrual Risk,Reinvestor,304.8,2428.11,0.39,0.0,145.71,,,,298.7
BAJAJHLDNG,2020-03,708.05,69.2,11.09,0.48,9.41,0.01,False,258.38,,False,-31900.0,0.01,1120.0,183.91,372.09,Accrual Risk,Reinvestor,308.0,2501.17,0.49,0.51,441.38,,,,462.14
BAJAJHLDNG,2021-03,799.56,77.02,9.83,0.58,8.03,0.0,False,950.75,,False,-44778.0,0.01,-36.0,67.4,-10.23,Accrual Risk,Reinvestor,365.4,3348.38,0.33,0.3,59.52,,,,195.35
BAJAJHLDNG,2022-03,852.48,75.83,9.63,0.59,7.7,0.0,False,1421.0,,False,-52850.0,0.01,1459.0,31.2,397.55,Accrual Risk,Reinvestor,412.6,3859.64,0.78,0.21,332.64,,,,582.2
BAJAJHLDNG,2023-03,947.51,72.8,11.19,0.65,9.3,0.0,False,721.86,,False,-52462.0,0.01,1591.0,26.25,418.68,Accrual Risk,Reinvestor,494.6,3980.36,0.57,0.17,331.03,,,,639.75
BAJAJHLDNG,2024-03,432.73,91.77,13.58,2.76,11.3,0.0,False,3764.5,,False,-64652.0,0.03,1469.0,27.73,94.05,Accrual Risk,Reinvestor,736.5,4887.12,0.27,0.1,114.04,38.25,31.74,31.35,481.65
BAJFINANCE,2015-03,16.65,32.49,18.71,-514.95,2.74,5.55,False,68.35,,False,26329.0,0.16,-7424.0,6.68,-423.74,Accrual Risk,Growth Funded by Debt,449.0,192.0,1.11,81.31,-131.01,,,,-1846.47
BAJFINANCE,2016-03,17.52,32.25,17.22,-463.33,2.72,4.99,False,68.03,,False,35996.0,0.16,-10557.0,9.41,-448.47,Accrual Risk,Growth Funded by Debt,639.5,275.07,0.78,78.82,-135.22,,,,-2629.89
BAJFINANCE,2017-03,18.42,32.6,19.12,-475.65,2.88,5.13,False,149.05,,False,45180.0,0.16,-13486.0,30.56,-414.95,Accrual Risk,Growth Funded by Debt,918.0,176.15,0.6,77.28,-104.7,,,,-3361.39
BAJFINANCE,2018-03,19.58,32.28,15.75,-391.49,2.94,4.2,False,414.6,,False,63418.0,0.15,-19491.0,8.43,-473.66,Accrual Risk,Distress Signal,1248.0,275.62,0.36,78.49,-161.35,,,,-4863.18
BAJFINANCE,2019-03,21.61,29.5,20.28,-484.52,3.22,5.16,False,422.15,,False,92989.0,0.15,-34441.0,29.1,-631.48,Accrual Risk,Growth Funded by Debt,1997.5,342.56,0.23,81.77,-157.2,,,,-8598.97
BAJFINANCE,2020-03,19.96,34.73,16.28,-369.82,3.2,4.02,False,1020.89,,False,112262.0,0.16,-33170.0,33.21,-362.16,Accrual Risk,Growth Funded by Debt,2632.0,538.8,0.21,78.96,-92.56,,,,-8282.64
BAJFINANCE,2021-03,16.57,40.64,11.97,-324.34,2.58,3.57,False,3621.0,,False,113237.0,0.16,-1236.0,1.61,-11.4,Accrual Risk,Growth Funded by Debt,2210.0,615.3,0.32,76.77,-3.03,,,,-301.22
BAJFINANCE,2022-03,22.21,37.55,16.08,-347.75,3.31,3.78,False,-700.65,,True,152986.0,0.15,-30743.0,20.06,-258.78,Accrual Risk,Distress Signal,3514.0,722.53,0.24,77.75,-117.22,,,,-7675.35
BAJFINANCE,2023-03,27.79,30.65,21.17,-371.87,4.18,3.99,False,-2546.4,,True,193938.0,0.15,-52506.0,25.1,-413.66,Accrual Risk,Growth Funded by Debt,5754.0,898.71,0.14,78.73,-101.69,,,,-13113.22
BAJFINANCE,2024-03,26.29,29.29,18.84,-358.3,3.85,3.82,False,2689.17,,False,262465.0,0.15,-79931.0,13.04,-496.5,Accrual Risk,Growth Funded by Debt,7225.5,1237.03,0.1,78.07,-132.36,59.1,74.31,66.88,-19970.51
BANKBARODA,2013-03,13.25,30.05,14.51,-1482.69,0.86,15.3,False,2.43,,False,383575.0,0.07,22682.0,1.41,207.14,High Quality,Shareholder Returns,2414.5,157.36,0.39,91.03,63.65,,,,5677.65
BANKBARODA,2014-03,12.45,29.78,13.31,-1582.95,0.74,16.3,False,2.17,,False,494860.0,0.06,41503.0,1.8,344.45,High Quality,Mixed,2518.0,175.62,0.38,91.25,104.37,,,,10382.38
BANKBARODA,2015-03,8.79,29.98,9.4,-1538.28,0.54,15.84,False,2.47,,False,540744.0,0.06,17282.0,1.24,128.34,High Quality,Shareholder Returns,1975.0,189.27,0.46,90.67,39.72,,,,4325.18
BANKBARODA,2016-03,-10.99,55.44,-11.84,-1383.16,-0.73,14.6,False,4.23,,False,491642.0,0.07,-14016.0,8.74,-55.2,High Quality,Pre-Revenue,-2516.5,184.0,-0.0,89.78,-21.86,,,,-3509.89
BANKBARODA,2017-03,4.17,43.28,4.31,-1443.0,0.26,15.06,False,2.42,,False,507783.0,0.06,17314.0,1.24,89.94,High Quality,Shareholder Returns,927.5,186.44,0.81,90.17,40.17,,,,4330.69
BANKBARODA,2018-03,-3.99,56.65,-3.94,-1361.4,-0.25,14.44,False,3.26,,False,497174.0,0.06,-60106.0,0.9,-230.35,High Quality,Growth Funded by Debt,-918.0,175.72,-0.0,89.91,-129.61,,,,-15028.55
BANKBARODA,2019-03,2.2,48.79,2.12,-1266.7,0.14,13.35,False,3.27,,False,538740.0,0.06,-3986.0,4.8,-15.44,High Quality,Growth Funded by Debt,583.0,207.53,0.0,89.6,-2.74,,,,-995.38
BANKBARODA,2020-03,1.24,51.44,1.29,-1321.83,0.08,14.05,False,3.33,,False,779254.0,0.07,18392.0,0.18,45.32,High Quality,Mixed,490.5,164.55,0.0,89.09,23.49,,,,4598.65
BANKBARODA,2021-03,2.18,51.23,1.97,-1228.82,0.13,12.95,False,2.59,,False,785314.0,0.06,-1358.0,0.63,-3.57,High Quality,Pre-Revenue,810.0,159.05,0.0,88.73,-1.19,,,,-338.43
BANKBARODA,2022-03,10.81,51.12,8.64,-1230.15,0.59,12.9,False,2.61,,False,837744.0,0.05,2565.0,4.97,6.84,High Quality,Shareholder Returns,3966.5,177.35,0.24,88.45,8.46,,,,646.26
BANKBARODA,2023-03,15.88,40.45,14.28,-1217.95,0.98,12.78,False,2.35,,False,945105.0,0.06,-22450.0,1.16,-58.72,High Quality,Pre-Revenue,7502.5,202.81,0.13,87.99,-22.6,,,,-5604.72
BANKBARODA,2024-03,15.94,37.49,15.76,-1160.8,1.14,12.14,False,1.9,,False,1046625.0,0.07,-7559.0,1.09,-17.03,High Quality,Growth Funded by Debt,9434.5,231.11,0.11,87.85,-5.3,26.57,31.33,9.37,-1881.54
BEL,2013-03,14.52,10.66,15183.33,454.23,2024.44,4.0,False,184.43,,False,24.0,139.4,214.0,27.95,31.99,Accrual Risk,Other,911.0,3.0,2.2,53.33,-24.53,,,,4359.07
BEL,2014-03,14.61,14.19,13600.0,575.8,2069.57,3.0,False,194.71,,False,21.0,141.7,190.0,11.64,20.54,Accrual Risk,Other,952.0,3.5,2.1,45.65,-8.73,,,,3968.55
BEL,2015-03,16.88,16.62,17100.0,666.47,2442.86,3.71,False,240.86,,False,26.0,144.76,595.0,11.83,50.47,Accrual Risk,Reinvestor,1197.0,3.5,1.67,53.06,20.22,,,,5038.69
BEL,2016-03,18.18,18.94,11141.67,670.59,2571.15,2.08,False,196.6,,False,25.0,141.42,790.0,19.99,56.71,Accrual Risk,Reinvestor,1337.0,1.33,2.32,48.08,30.73,,,,3630.25
BEL,2017-03,17.59,20.7,10153.33,776.65,1977.92,1.93,False,122.89,,False,29.0,112.42,3054.0,35.99,170.42,Accrual Risk,Other,1523.0,1.67,2.17,37.66,-0.7,,,,3800.71
BEL,2018-03,13.76,19.6,4616.13,657.1,1182.64,1.55,False,372.5,,False,48.0,85.96,-693.0,0.06,-33.99,Accrual Risk,Pre-Revenue,1431.0,3.1,2.38,39.67,-6.61,,,,1279.88
BEL,2019-03,15.51,23.91,3851.02,739.53,1497.62,0.96,False,186.38,,False,47.0,96.54,618.0,7.37,21.24,Moderate,Reinvestor,1887.0,4.45,2.33,37.3,12.45,,,,1495.54
BEL,2020-03,14.07,21.28,3318.18,635.83,1495.9,0.8,False,357.25,,False,44.0,106.3,1921.0,5.0,69.63,Moderate,Reinvestor,1825.0,5.0,2.03,36.07,19.82,,,,1687.29
BEL,2021-03,14.88,22.78,3559.32,709.64,1381.58,0.83,False,333.9,,False,49.0,92.82,2498.0,18.39,77.72,Moderate,Reinvestor,2100.0,5.36,2.19,32.24,36.1,,,,1863.45
BEL,2022-03,15.62,21.76,3478.26,699.15,1472.39,0.84,False,397.33,,False,58.0,94.28,-665.0,31.7,-19.89,High Quality,Shareholder Returns,2400.0,6.27,1.92,35.58,27.38,,,,1075.32
BEL,2023-03,16.84,23.06,3981.33,803.77,2073.61,0.52,False,230.05,,False,39.0,123.15,3907.0,15.27,95.53,High Quality,Liquidating Assets,2986.0,6.82,1.47,27.08,6.76,,,,2494.7
BEL,2024-03,19.66,24.92,4744.05,950.28,2475.16,0.51,False,476.75,,False,42.0,125.89,-1265.0,29.23,-25.04,High Quality,Shareholder Returns,3985.0,7.64,1.0,26.71,22.99,26.43,34.33,37.97,1493.47
BHARTIARTL,2013-03,2.95,29.84,4.5,-67.21,1.44,1.33,False,5.34,,False,59026.0,0.49,3932.0,24.27,17.13,High Quality,Shareholder Returns,453.4,132.5,0.75,42.25,29.38,,,,985.22
BHARTIARTL,2014-03,3.52,30.88,5.05,-65.49,1.66,1.27,False,5.0,,False,60365.0,0.47,1052.0,29.33,3.97,High Quality,Mixed,603.8,149.46,0.86,41.82,30.55,,,,265.56
